Trade #,Bar Index,Type,Signal,Date/Time,Price VND,Contracts,Profit VND,Profit %,Cumulative profit VND,Cumulative profit %,Run-up VND,Run-up %,Drawdown VND,Drawdown %
1,49,Entry long,My Long Entry ID,2020-03-31T13:00:00+0700,588.4,1,-390000,-0.66,-390000,-39.00,660000,1.12,2830000,4.81
1,58,Exit long,My Short Entry ID,2020-04-01T09:15:00+0700,584.5,1,-390000,-0.66,-390000,-39.00,660000,1.12,2830000,4.81
2,58,Entry short,My Short Entry ID,2020-04-01T09:15:00+0700,584.5,1,-100000,-0.17,-490000,-49.00,160000,0.27,1650000,2.82
2,68,Exit short,My Long Entry ID,2020-04-01T13:00:00+0700,585.5,1,-100000,-0.17,-490000,-49.00,160000,0.27,1650000,2.82
3,68,Entry long,My Long Entry ID,2020-04-01T13:00:00+0700,585.5,1,8600000,14.69,8110000,811.00,9650000,16.48,650000,1.11
3,148,Exit long,My Short Entry ID,2020-04-08T14:15:00+0700,671.5,1,8600000,14.69,8110000,811.00,9650000,16.48,650000,1.11
4,148,Entry short,My Short Entry ID,2020-04-08T14:15:00+0700,671.5,1,-1050000,-1.56,7060000,706.00,1230000,1.83,5680000,8.46
4,436,Exit short,My Long Entry ID,2020-05-04T09:00:00+0700,682,1,-1050000,-1.56,7060000,706.00,1230000,1.83,5680000,8.46
5,436,Entry long,My Long Entry ID,2020-05-04T09:00:00+0700,682,1,9180000,13.46,16240000,1624.00,11040000,16.19,200000,0.29
5,632,Exit long,My Short Entry ID,2020-05-18T10:30:00+0700,773.8,1,9180000,13.46,16240000,1624.00,11040000,16.19,200000,0.29
6,632,Entry short,My Short Entry ID,2020-05-18T10:30:00+0700,773.8,1,-1520000,-1.96,14720000,1472.00,230000,0.30,9020000,11.66
6,702,Exit short,My Long Entry ID,2020-05-22T09:00:00+0700,789,1,-1520000,-1.96,14720000,1472.00,230000,0.30,9020000,11.66
7,702,Entry long,My Long Entry ID,2020-05-22T09:00:00+0700,789,1,300000,0.38,15020000,1502.00,2380000,3.02,2010000,2.55
7,779,Exit long,My Short Entry ID,2020-05-28T09:15:00+0700,792,1,300000,0.38,15020000,1502.00,2380000,3.02,2010000,2.55
8,779,Entry short,My Short Entry ID,2020-05-28T09:15:00+0700,792,1,-3760000,-4.75,11260000,1126.00,1560000,1.97,5300000,6.69
8,977,Exit short,My Long Entry ID,2020-06-11T11:15:00+0700,829.6,1,-3760000,-4.75,11260000,1126.00,1560000,1.97,5300000,6.69
9,977,Entry long,My Long Entry ID,2020-06-11T11:15:00+0700,829.6,1,-3660000,-4.41,7600000,760.00,330000,0.40,6150000,7.41
9,1025,Exit long,My Short Entry ID,2020-06-16T09:00:00+0700,793,1,-3660000,-4.41,7600000,760.00,330000,0.40,6150000,7.41
10,1025,Entry short,My Short Entry ID,2020-06-16T09:00:00+0700,793,1,50000,0.06,7650000,765.00,210000,0.26,980000,1.24
10,1063,Exit short,My Long Entry ID,2020-06-18T09:00:00+0700,792.5,1,50000,0.06,7650000,765.00,210000,0.26,980000,1.24
11,1063,Entry long,My Long Entry ID,2020-06-18T09:00:00+0700,792.5,1,-2420000,-3.05,5230000,523.00,1320000,1.67,4150000,5.24
11,1249,Exit long,My Short Entry ID,2020-07-01T14:00:00+0700,768.3,1,-2420000,-3.05,5230000,523.00,1320000,1.67,4150000,5.24
12,1249,Entry short,My Short Entry ID,2020-07-01T14:00:00+0700,768.3,1,-2550000,-3.32,2680000,268.00,490000,0.64,5370000,6.99
12,1534,Exit short,My Long Entry ID,2020-07-22T14:00:00+0700,793.8,1,-2550000,-3.32,2680000,268.00,490000,0.64,5370000,6.99
13,1534,Entry long,My Long Entry ID,2020-07-22T14:00:00+0700,793.8,1,-8400000,-10.58,-5720000,-572.00,450000,0.57,9520000,11.99
13,1626,Exit long,My Short Entry ID,2020-07-29T13:15:00+0700,709.8,1,-8400000,-10.58,-5720000,-572.00,450000,0.57,9520000,11.99
14,1626,Entry short,My Short Entry ID,2020-07-29T13:15:00+0700,709.8,1,-820000,-1.16,-6540000,-654.00,250000,0.35,3080000,4.34
14,1652,Exit short,My Long Entry ID,2020-07-31T09:00:00+0700,718,1,-820000,-1.16,-6540000,-654.00,250000,0.35,3080000,4.34
15,1652,Entry long,My Long Entry ID,2020-07-31T09:00:00+0700,718,1,1610000,2.24,-4930000,-493.00,1550000,2.16,770000,1.07
15,1664,Exit long,My Short Entry ID,2020-07-31T13:15:00+0700,734.1,1,1610000,2.24,-4930000,-493.00,1550000,2.16,770000,1.07
16,1664,Entry short,My Short Entry ID,2020-07-31T13:15:00+0700,734.1,1,-4700000,-6.40,-9630000,-963.00,950000,1.29,6030000,8.21
16,1790,Exit short,My Long Entry ID,2020-08-11T10:15:00+0700,781.1,1,-4700000,-6.40,-9630000,-963.00,950000,1.29,6030000,8.21
17,1790,Entry long,My Long Entry ID,2020-08-11T10:15:00+0700,781.1,1,4790000,6.13,-4840000,-484.00,6890000,8.82,240000,0.31
17,2180,Exit long,My Short Entry ID,2020-09-09T14:00:00+0700,829,1,4790000,6.13,-4840000,-484.00,6890000,8.82,240000,0.31
18,2180,Entry short,My Short Entry ID,2020-09-09T14:00:00+0700,829,1,-18780000,-22.65,-23620000,-2362.00,740000,0.89,20060000,24.20
18,3514,Exit short,My Long Entry ID,2020-12-17T09:00:00+0700,1016.8,1,-18780000,-22.65,-23620000,-2362.00,740000,0.89,20060000,24.20
19,3514,Entry long,My Long Entry ID,2020-12-17T09:00:00+0700,1016.8,1,1870000,1.84,-21750000,-2175.00,1820000,1.79,520000,0.51
19,3537,Exit long,My Short Entry ID,2020-12-18T10:00:00+0700,1035.5,1,1870000,1.84,-21750000,-2175.00,1820000,1.79,520000,0.51
20,3537,Entry short,My Short Entry ID,2020-12-18T10:00:00+0700,1035.5,1,-15380000,-14.85,-37130000,-3713.00,900000,0.87,16600000,16.03
20,3870,Exit short,My Long Entry ID,2021-01-13T13:45:00+0700,1189.3,1,-15380000,-14.85,-37130000,-3713.00,900000,0.87,16600000,16.03
21,3870,Entry long,My Long Entry ID,2021-01-13T13:45:00+0700,1189.3,1,-12370000,-10.40,-49500000,-4950.00,630000,0.53,22300000,18.75
21,4130,Exit long,My Short Entry ID,2021-02-02T11:00:00+0700,1065.6,1,-12370000,-10.40,-49500000,-4950.00,630000,0.53,22300000,18.75
