Trade #,Bar Index,Type,Signal,Date/Time,Price VND,Contracts,Profit VND,Profit %,Cumulative profit VND,Cumulative profit %,Run-up VND,Run-up %,Drawdown VND,Drawdown %
1,67,Entry long,Enter Long 1,2020-04-01T11:30:00+0700,597,1,11700000,19.60,24020000,2402.00,13440000,22.51,1800000,3.02
1,282,Exit long,Enter Short 1,2020-04-17T14:30:00+0700,714,1,11700000,19.60,24020000,2402.00,13440000,22.51,1800000,3.02
2,71,Entry long,Enter Long 2,2020-04-01T13:45:00+0700,590.8,1,12320000,20.85,24020000,2402.00,13440000,22.75,390000,0.66
2,282,Exit long,Enter Short 1,2020-04-17T14:30:00+0700,714,1,12320000,20.85,24020000,2402.00,13440000,22.75,390000,0.66
3,282,Entry short,Enter Short 1,2020-04-17T14:30:00+0700,714,1,3000000,4.20,30290000,3029.00,5615000,7.86,450000,0.63
3,349,Exit short,Enter Long 1,2020-04-23T11:00:00+0700,684,1,3000000,4.20,30290000,3029.00,5615000,7.86,450000,0.63
4,286,Entry short,Enter Short 2,2020-04-20T09:30:00+0700,716.7,1,3270000,4.56,30290000,3029.00,5615000,7.83,205000,0.29
4,349,Exit short,Enter Long 1,2020-04-23T11:00:00+0700,684,1,3270000,4.56,30290000,3029.00,5615000,7.83,205000,0.29
5,349,Entry long,Enter Long 1,2020-04-23T11:00:00+0700,684,1,390000,0.57,30930000,3093.00,2530000,3.70,970000,1.42
5,408,Exit long,Enter Short 1,2020-04-28T11:30:00+0700,687.9,1,390000,0.57,30930000,3093.00,2530000,3.70,970000,1.42
6,351,Entry long,Enter Long 2,2020-04-23T11:30:00+0700,685.4,1,250000,0.36,30930000,3093.00,2530000,3.69,970000,1.42
6,408,Exit long,Enter Short 1,2020-04-28T11:30:00+0700,687.9,1,250000,0.36,30930000,3093.00,2530000,3.69,970000,1.42
7,408,Entry short,Enter Short 1,2020-04-28T11:30:00+0700,687.9,1,-1280000,-1.86,29650000,2965.00,160000,0.23,1360000,1.98
7,421,Exit short,Enter Long 1,2020-04-29T10:00:00+0700,700.7,1,-1280000,-1.86,29650000,2965.00,160000,0.23,1360000,1.98
8,421,Entry long,Enter Long 1,2020-04-29T10:00:00+0700,700.7,1,-1020000,-1.46,27720000,2772.00,585000,0.83,2015000,2.88
8,444,Exit long,Enter Short 1,2020-05-04T11:00:00+0700,690.5,1,-1020000,-1.46,27720000,2772.00,585000,0.83,2015000,2.88
9,422,Entry long,Enter Long 2,2020-04-29T10:15:00+0700,699.6,1,-910000,-1.30,27720000,2772.00,585000,0.84,2015000,2.88
9,444,Exit long,Enter Short 1,2020-05-04T11:00:00+0700,690.5,1,-910000,-1.30,27720000,2772.00,585000,0.84,2015000,2.88
10,444,Entry short,Enter Short 1,2020-05-04T11:00:00+0700,690.5,1,-480000,-0.70,26690000,2669.00,615000,0.89,695000,1.01
10,473,Exit short,Enter Long 1,2020-05-05T14:45:00+0700,695.3,1,-480000,-0.70,26690000,2669.00,615000,0.89,695000,1.01
11,445,Entry short,Enter Short 2,2020-05-04T11:15:00+0700,689.8,1,-550000,-0.80,26690000,2669.00,615000,0.89,695000,1.01
11,473,Exit short,Enter Long 1,2020-05-05T14:45:00+0700,695.3,1,-550000,-0.80,26690000,2669.00,615000,0.89,695000,1.01
12,473,Entry long,Enter Long 1,2020-05-05T14:45:00+0700,695.3,1,5950000,8.56,38520000,3852.00,9675000,13.91,25000,0.04
12,559,Exit long,Enter Short 1,2020-05-12T11:15:00+0700,754.8,1,5950000,8.56,38520000,3852.00,9675000,13.91,25000,0.04
13,474,Entry long,Enter Long 2,2020-05-06T09:00:00+0700,696,1,5880000,8.45,38520000,3852.00,9675000,13.90,25000,0.04
13,559,Exit long,Enter Short 1,2020-05-12T11:15:00+0700,754.8,1,5880000,8.45,38520000,3852.00,9675000,13.90,25000,0.04
14,559,Entry short,Enter Short 1,2020-05-12T11:15:00+0700,754.8,1,-990000,-1.31,36350000,3635.00,555000,0.74,1205000,1.60
14,576,Exit short,Enter Long 1,2020-05-13T10:45:00+0700,764.7,1,-990000,-1.31,36350000,3635.00,555000,0.74,1205000,1.60
